datetime_i,value_i,window_shape,entropy,permutation_entropy,higuchi,sampen,hurst,dfa,corr_dim,mfhurst_b
2023-04-23 10:09:00,210.9,120,4.787273168405677,2.5590354591530615,2.0913990098036335,2.496741107435003,0.34643180958384046,0.531624112428266,1.0653170990297427,-0.03849102791970833
2023-04-23 10:10:00,203.53,120,4.787273664742949,2.553436614566721,2.0872383301434168,2.627081138568543,0.3911552689232645,0.3931201998050992,1.0977420109378022,-0.03810034392431023
2023-04-23 10:11:00,204.63,120,4.787273721445052,2.5544779310732437,2.0843940125467753,2.4485390056171257,0.32327912884845844,0.3407038281126426,1.1013141683005052,-0.038995382674495524
2023-04-23 10:12:00,206.12,120,4.787274315305995,2.5534366145667216,2.0807697663909273,2.4849066497880004,0.370309161327111,0.4202496097782841,1.107483807870032,-0.03758460766694888
2023-04-23 10:13:00,203.39,120,4.787274046910344,2.552671976978725,2.0767285457309876,2.5084371471981943,0.34149272455666846,0.5428861059932274,1.0957657044192637,-0.035693175360321086
2023-04-23 10:14:00,207.66,120,4.787274472571292,2.551856290194395,2.0737318769835276,2.6508917872622613,0.3287609186055366,0.41729173273467246,1.1046467942533533,-0.03626170268925782
2023-04-23 10:15:00,205.16,120,4.787271291261168,2.551856290194395,2.067930511611174,2.4849066497880004,0.3233149966091562,0.5133491153247826,1.0872279712016906,-0.03656369652763884
2023-04-23 10:16:00,195.28,120,4.7872701525601435,2.547022083196051,2.064943559093173,2.5427262206768266,0.3226681594353611,0.40544848559718166,1.0933911546456851,-0.03547145231645819
2023-04-23 10:17:00,203.73,120,4.787274786264856,2.542464555116233,2.065179814320639,2.3978952727983707,0.32642403750815496,0.5085673693384153,1.0998050717165417,-0.03890282356143377
2023-04-23 10:18:00,209.3,120,4.787280417868983,2.5480633997025737,2.0615634742349225,2.3978952727983707,0.39611887570884796,0.4785480752865412,1.104332674214389,-0.034766545026610085
2023-04-23 10:19:00,198.14,120,4.787279165022165,2.5472987621145773,2.0661539328617087,2.4203681286504293,0.33082893899980637,0.5223999929615478,1.1132893199039804,-0.03052755368067023
2023-04-23 10:20:00,200.59,120,4.787279211444929,2.541975375453183,2.0636224954952875,2.3978952727983707,0.26753962803950915,0.40994082105901897,1.1046674844638384,-0.03198849443614842
2023-04-23 10:21:00,199.77,120,4.787277293891728,2.5419753754531835,2.0600281287400364,2.3978952727983707,0.3241978896024393,0.5038673038501768,1.1189688667127375,-0.034323313000468585
2023-04-23 10:22:00,209.18,120,4.78728020646658,2.5419753754531835,2.0599913621771995,2.4203681286504293,0.34795426299677856,0.4364138423907284,1.106825786692795,-0.03391501257468965
2023-04-23 10:23:00,200.67,120,4.7872807277979454,2.535196371597046,2.0598467857430807,2.3632097148104805,0.2654600303735476,0.5362369258605617,1.0975446856961346,-0.03504200406634783
2023-04-23 10:24:00,210.28,120,4.787279523663054,2.527822304974809,2.0641201720763402,2.409194828052304,0.37158295432202315,0.46991549383558545,1.0934405242686924,-0.028430821504235104
2023-04-23 10:25:00,203.54,120,4.787278911301991,2.5222234603884686,2.0672001986570807,2.409194828052304,0.423909851450996,0.503436283649334,1.0890702294038104,-0.02468291078998504
2023-04-23 10:26:00,208.32,120,4.787275245977559,2.5222234603884686,2.067170392420026,2.386466576974748,0.3558870662205744,0.43902749189604906,1.0774445275915352,-0.025465129180751705
2023-04-23 10:27:00,209.97,120,4.787273494743429,2.5222234603884686,2.070226373465794,2.386466576974748,0.4140163062813237,0.549146408928851,1.076083015821853,-0.03165445262738675
2023-04-23 10:28:00,202.81,120,4.787277851660024,2.514445703148401,2.0748986833179264,2.374905754573672,0.3517918097512469,0.4859769195348334,1.065787911657437,-0.03346149821828871
2023-04-23 10:29:00,210.13,120,4.787273306591016,2.5066187096409607,2.0749922807324275,2.3632097148104805,0.30183044964011563,0.4976327096288319,1.054521179287574,-0.03411360147009866
2023-04-23 10:30:00,204.54,120,4.787263759385814,2.51252366729075,2.0768447315597136,2.386466576974748,0.34981603644114645,0.4155447388234254,1.0617144039410242,-0.04195316966319788
2023-04-23 10:31:00,197.88,120,4.787260886497709,2.521224707004538,2.078287157254418,2.386466576974748,0.39588840746515963,0.49439471591985246,1.0512422027481034,-0.04124263943196178
2023-04-23 10:32:00,206.67,120,4.787262260583475,2.51203518531331,2.08629044339756,2.386466576974748,0.4227191107961614,0.44117571938332256,1.0574711179812595,-0.03628694942543272
2023-04-23 10:33:00,200.9,120,4.787258430942215,2.50420819180587,2.087253301718565,2.3978952727983707,0.3640251959497749,0.5273368842407622,1.0649966920910356,-0.036824094997377196
2023-04-23 10:34:00,211.92,120,4.7872785580905095,2.4955071520920815,2.0951686446186133,2.3632097148104805,0.33564648438958267,0.46331888918680486,1.0363850466784856,-0.04013452746136337
2023-04-23 10:35:00,198.96,120,4.787277905710492,2.50420819180587,2.095536849348398,2.327277705584417,0.359695425253154,0.44961106076589696,1.0456820099126176,-0.04077924141098447
2023-04-23 10:36:00,213.16,120,4.787277533889101,2.5017544131625775,2.091806230270627,2.315007612992603,0.2813859980662672,0.42359546545534066,1.0443917827805462,-0.04024897771220573
2023-04-23 10:37:00,202.68,120,4.787278377800774,2.50420819180587,2.092866963164313,2.3025850929940455,0.3952862788670568,0.49202213022981445,1.0328360338112992,-0.03842418194962224
2023-04-23 10:38:00,201.54,120,4.787279404800496,2.501372701791652,2.0897619321405765,2.339399066116762,0.20655732573184982,0.47996798788075573,1.0528146869641337,-0.03653327928374427
2023-04-23 10:39:00,208.71,120,4.787278806812847,2.503334145599522,2.0789326721638375,2.315007612992603,0.3734443490318462,0.5257767622068146,1.069370982728841,-0.03398792728234387
2023-04-23 10:40:00,204.53,120,4.787281710311879,2.50420819180587,2.0713094997351216,2.315007612992603,0.4247827485599794,0.44946849435752095,1.0760206913220016,-0.03000501035924998
2023-04-23 10:41:00,204.46,120,4.787284677817702,2.51203518531331,2.071684504893974,2.315007612992603,0.3294451840368623,0.4522160712406367,1.0850568864028711,-0.0296980341855501
2023-04-23 10:42:00,199.54,120,4.78728436584335,2.517408400177458,2.064215938699754,2.327277705584417,0.3433217963050012,0.4547146867698321,1.0787903083455268,-0.02473963673302983
2023-04-23 10:43:00,207.24,120,4.787287508836221,2.523966780015365,2.0622717864292452,2.3632097148104805,0.4004794858414865,0.5104772250559478,1.0846304647994989,-0.021877096795978768
2023-04-23 10:44:00,203.52,120,4.78729412756406,2.533156301706593,2.0566256324456336,2.3513752571634776,0.4119209172182173,0.4743680853072829,1.07944027275103,-0.026069753460467342
2023-04-23 10:45:00,202.71,120,4.787294091609409,2.5392443259559836,2.0548849479165265,2.374905754573672,0.38084586549814753,0.4516272384988003,1.0426957880897318,-0.02856264250772994
2023-04-23 10:46:00,201.27,120,4.78729362234102,2.5346867978761654,2.049667685112043,2.374905754573672,0.42721834153364857,0.4187691968240313,1.0906669613744766,-0.022877227232249355
2023-04-23 10:47:00,207.7,120,4.787301294034078,2.5346867978761654,2.044584688317877,2.409194828052304,0.34042609382989303,0.47634239844855086,1.0895654245875956,-0.01715207509892216
2023-04-23 10:48:00,206.14,120,4.787302058068315,2.5355608440825135,2.0457851113616132,2.3978952727983707,0.3472524793974373,0.4798147585795324,1.093217038116552,-0.01259664307360124
2023-04-23 10:49:00,209.68,120,4.787300896377707,2.5363765308668427,2.040869043342484,2.409194828052304,0.3916950879949823,0.4820831813440458,1.1147778177890426,-0.011262634196046792
2023-04-23 10:50:00,200.75,120,4.787304138198001,2.5285987736267748,2.0390064970141397,2.431417964837014,0.2870201628823823,0.40831342031121676,1.1133998941669274,-0.011362947375099394
2023-04-23 10:51:00,196.2,120,4.787305012202575,2.5285987736267748,2.0369496253700166,2.5199979695992702,0.3858610512057325,0.44464113940324973,1.1245783907824156,-0.011763950177806586
2023-04-23 10:52:00,205.11,120,4.787303159352903,2.5285987736267748,2.0385927571149005,2.6741486494265287,0.41163866889399603,0.43131437435836395,1.1256346217023532,-0.015990840384083726
2023-04-23 10:53:00,207.16,120,4.787303667112489,2.5285987736267748,2.040234193787074,2.662587827025453,0.3458561934370664,0.5158660089382767,1.1239446282958223,-0.017762336955405623
2023-04-23 10:54:00,207.51,120,4.787302356683714,2.5285987736267748,2.0409410801982824,2.6741486494265287,0.41298212955577757,0.47721400595264174,1.1259825746599177,-0.02015679025972548
2023-04-23 10:55:00,205.68,120,4.787302587363629,2.5285987736267748,2.040997131705888,2.6855773452501515,0.43390145724452844,0.45212351712820326,1.1196682963909526,-0.020392665639668486
2023-04-23 10:56:00,202.84,120,4.7873050473483705,2.5285987736267748,2.044956221065164,2.662587827025453,0.4307924889429259,0.40895564486839814,1.1220350198412687,-0.01913793061709587
2023-04-23 10:57:00,215.96,120,4.787301432818056,2.526597921868686,2.0441339677239214,2.7191000372887952,0.36287385711915293,0.4880000057569817,1.111727665152446,-0.016937981982178395
2023-04-23 10:58:00,206.1,120,4.787301302132915,2.5257822350843564,2.0446621085570005,2.662587827025453,0.4513570273329543,0.46092621790616756,1.096130168979555,-0.019685706920642112
2023-04-23 10:59:00,201.9,120,4.787298030992613,2.523966780015365,2.0439277245664855,2.662587827025453,0.5785563944011045,0.48958726277922454,1.0943451191357358,-0.017698046210449046
2023-04-23 11:00:00,211.84,120,4.787297333830834,2.519550965628821,2.049038172431497,2.6508917872622613,0.32743125500916725,0.42069710625975093,1.0879848470336753,-0.021923618322890023
2023-04-23 11:01:00,209.96,120,4.7872981429297345,2.5203156032168175,2.054088602543584,2.639057329615259,0.36513256595682864,0.4477998275520158,1.092063659829573,-0.024695844387059053
2023-04-23 11:02:00,203.31,120,4.787300195215074,2.527968378878029,2.054165149668628,2.4849066497880004,0.3632235279208252,0.4219773624637851,1.1008739384268333,-0.024480017763201394
2023-04-23 11:03:00,202.27,120,4.787300501062522,2.524829176283635,2.0540176669988246,2.327277705584417,0.4128844983017861,0.4982829621519858,1.1049907733181537,-0.02696932240308137
2023-04-23 11:04:00,211.56,120,4.787295860292786,2.524829176283635,2.0485402856906454,2.245426679154097,0.379199442633843,0.43605770278047945,1.0934023548802807,-0.02609829443522204
2023-04-23 11:05:00,209.73,120,4.78729713286598,2.517817869560524,2.0485069587226956,2.2335922215070942,0.40090697617091936,0.4609826274796718,1.0835449861908493,-0.024126160349821315
2023-04-23 11:06:00,202.86,120,4.7872974194413835,2.514398692317011,2.047511869866393,2.2216160304603787,0.4567518906072497,0.4159233749056835,1.0995906396534227,-0.02389414849858313
2023-04-23 11:07:00,205.6,120,4.787297349006512,2.517408400177458,2.0427403100939863,2.280112237141987,0.4183528925878825,0.4580329095275985,1.0879747439918837,-0.022335834415063007
2023-04-23 11:08:00,207.68,120,4.787297123405508,2.523966780015365,2.0444652385068225,2.2914117923959205,0.37791562071701906,0.4593869961940611,1.0824994702090092,-0.019992751899465835
2023-04-23 11:09:00,206.97,120,4.787296855254233,2.523966780015365,2.042992744323898,2.257122718917288,0.39053937806850536,0.5107623005722876,1.0756787297093817,-0.014299902009424204
2023-04-23 11:10:00,205.68,120,4.787298629157409,2.517408400177458,2.0450618117735564,2.280112237141987,0.3464649121359705,0.41387650909705914,1.057917636478536,-0.018030354204243204
2023-04-23 11:11:00,207.77,120,4.787298548100272,2.5067459166557997,2.0506077393488806,2.280112237141987,0.34965442608863173,0.4467814256364278,1.0625701765100355,-0.02090937746855039
2023-04-23 11:12:00,201.66,120,4.787297736741011,2.50593022987147,2.055500913901543,2.2914117923959205,0.459026665201857,0.44054139539103315,1.0618176678447346,-0.024194059721119217
2023-04-23 11:13:00,203.2,120,4.7872977011823785,2.5050405590719667,2.0589261490550315,2.2914117923959205,0.4978089339993182,0.515718912576013,1.0682841878990397,-0.02761765554719504
2023-04-23 11:14:00,210.93,120,4.787297189159353,2.50593022987147,2.055915851333517,2.280112237141987,0.4711991328532115,0.4637304270112273,1.072461804644038,-0.026197702901981784
2023-04-23 11:15:00,209.58,120,4.787297587074107,2.5024837780967233,2.0548384990782127,2.245426679154097,0.39970332729034885,0.4901298894959821,1.0821029920753884,-0.027387509127829616
2023-04-23 11:16:00,202.14,120,4.787296313279358,2.4984821792340592,2.0521268950495295,2.257122718917288,0.34604648968556584,0.4183819518393178,1.0900314086172362,-0.021979997082059027
2023-04-23 11:17:00,202.52,120,4.787303854696729,2.489160462936143,2.0500454713648466,2.245426679154097,0.3941855225422117,0.5289287514880516,1.073478578677414,-0.020858739412724182
2023-04-23 11:18:00,199.9,120,4.787294752590306,2.4804594232223547,2.050801540722288,2.280112237141987,0.35133499357232856,0.49452357485058385,1.125622034989016,-0.02263151326076516
2023-04-23 11:19:00,203.61,120,4.787290742045489,2.4717740081017228,2.0496470357456844,2.2082744135228043,0.40399060899968076,0.5273450045140814,1.0859697814944123,-0.0205445736483435
2023-04-23 11:20:00,210.26,120,4.7872962094439835,2.4745544655725658,2.0597971296293554,2.280112237141987,0.3215190407915708,0.39627550558050173,1.0895855315142935,-0.03136846432011416
2023-04-23 11:21:00,207.6,120,4.787298369765816,2.482381459080006,2.0685949351430866,2.2914117923959205,0.4205195926969728,0.4824966855314362,1.084257893228317,-0.03207081852343152
2023-04-23 11:22:00,205.11,120,4.787301854177435,2.491519242708094,2.069023649320978,2.245426679154097,0.3515992330830793,0.365626467795615,1.0806244979716249,-0.03200178054955593
2023-04-23 11:23:00,209.93,120,4.787301872907906,2.491519242708094,2.071391501197836,2.1633230256605382,0.4001602682440566,0.5197826292440656,1.0936111236711847,-0.02989645538214978
2023-04-23 11:24:00,207.74,120,4.787304433784416,2.491519242708094,2.0694779973449964,2.174751721484161,0.4105783297313243,0.4777711543467344,1.0874695494255808,-0.02629524428714782
2023-04-23 11:25:00,196.96,120,4.787305939542589,2.491519242708094,2.07006920064214,2.1400661634962708,0.31756572923999044,0.5343616675784804,1.0930681813978276,-0.028261527652097898
2023-04-23 11:26:00,209.95,120,4.787303867525502,2.491519242708094,2.0674141622480957,2.1972245773362196,0.37088276933693975,0.4132760292994437,1.0989690621577737,-0.026118130899921366
2023-04-23 11:27:00,204.74,120,4.787302120494905,2.482381459080006,2.0658355781362725,2.1972245773362196,0.41085378380715876,0.5100806490658181,1.108359831582778,-0.02442117743336036
2023-04-23 11:28:00,212.14,120,4.787303586670336,2.4833409943315727,2.064046215880038,2.1633230256605382,0.35159304317442247,0.4618678763594132,1.1124413008603375,-0.027381635121745525
2023-04-23 11:29:00,195.31,120,4.787301469438881,2.4842306651310757,2.0602052380056004,2.128231705849268,0.4006915136114873,0.5712619208431754,1.118930772533686,-0.02461611907880377
2023-04-23 11:30:00,210.89,120,4.787300701086572,2.482381459080006,2.0608293817549055,2.1633230256605382,0.46532291618787525,0.4544716610891102,1.119579513365252,-0.022720065996930768
2023-04-23 11:31:00,202.03,120,4.787300916411103,2.4833409943315727,2.0552152104939236,2.0794415416798357,0.46564756668906143,0.5136083563554328,1.080914586638203,-0.02202895407626843
2023-04-23 11:32:00,211.58,120,4.78730771308399,2.4907890449689836,2.055875274552907,2.044755983691946,0.4522839446885586,0.43436396047505255,1.1178012719560135,-0.021988622957593715
2023-04-23 11:33:00,207.08,120,4.787306985120235,2.501641257436472,2.0528617419853883,1.957744606702316,0.5171100628694327,0.5660253065923361,1.1296328334562833,-0.01578440720332787
2023-04-23 11:34:00,209.25,120,4.787309805858008,2.501641257436472,2.0471452546932034,1.9123874570166697,0.3309043471368659,0.468769581692942,1.1670833952422481,-0.006379507295884881
2023-04-23 11:35:00,207.26,120,4.787311970672507,2.5011520777734217,2.0456338708604083,1.9236870122706031,0.45114937287211526,0.5423857405199726,1.1502901858225678,-0.006063810331013721
2023-04-23 11:36:00,206.22,120,4.787316738377866,2.502564539910192,2.0356768283493563,1.9348603128687285,0.33934759171338746,0.4848216285990326,1.1393200680296782,-0.00189418698075721
2023-04-23 11:37:00,206.24,120,4.787320775899735,2.51230374095813,2.0350103772249266,1.9123874570166697,0.47156470593312316,0.5545079825399777,1.1345990945184816,0.0008970758894898156
2023-04-23 11:38:00,208.71,120,4.787320141780519,2.5205337273977912,2.0285380593673907,1.900958761193047,0.4464695520872916,0.48585876474541834,1.1343258638480547,-0.0009846119787466786
2023-04-23 11:39:00,203.92,120,4.787317702635813,2.528781840226376,2.0275854595897957,1.9348603128687285,0.3994472452749499,0.6083278479881237,1.1296664778234764,-0.004853436009366962
2023-04-23 11:40:00,207.15,120,4.78731219424059,2.528781840226376,2.031059955828116,1.9123874570166697,0.41179017225220693,0.482975178454299,1.1448247435324748,-0.011688092032283843
2023-04-23 11:41:00,203.15,120,4.787309607288968,2.5273127312539287,2.041980386774504,1.9236870122706031,0.38416960212452256,0.540088999200359,1.1455648156477334,-0.0202667532768787
2023-04-23 11:42:00,206.46,120,4.7873091839534165,2.527822304974809,2.0459783952460113,1.9236870122706031,0.39326852193668776,0.4354818542346675,1.1262964045338448,-0.022844635151397816
2023-04-23 11:43:00,209.99,120,4.787312482900687,2.528781840226376,2.0525835177318807,1.9236870122706031,0.4400486970200359,0.5236795477361913,1.1390747135009565,-0.02073556824052457
2023-04-23 11:44:00,206.15,120,4.787312256029983,2.528781840226376,2.053080341218778,1.8718021769015913,0.39388435369642066,0.4880999305995763,1.1477525325691238,-0.017303290562879624
2023-04-23 11:45:00,203.35,120,4.787311797174199,2.5355608440825135,2.0546739350088146,1.8382794848629478,0.4664481432322005,0.5203974928022947,1.1586913777322927,-0.022839416266941723
2023-04-23 11:46:00,203.59,120,4.787310616034796,2.5419753754531835,2.058231428947766,1.8607523407150064,0.3248429915777645,0.4070610689537602,1.1509224319320825,-0.020157973324343704
2023-04-23 11:47:00,203.94,120,4.7873131762730186,2.548879086486903,2.055751122323104,1.8382794848629478,0.46359582707049535,0.46649347634217203,1.1625269697658072,-0.021027932509476703
2023-04-23 11:48:00,201.94,120,4.787308666313965,2.5488790864869033,2.054223715318867,1.791759469228055,0.4136954087978533,0.4847833475655602,1.154575263587175,-0.022014808032077674
2023-04-23 11:49:00,205.45,120,4.787306577225155,2.542974128837114,2.0512601659158074,1.7676619176489945,0.5082950161635674,0.5331005971626702,1.1508332152880478,-0.023590282066130005
2023-04-23 11:50:00,202.39,120,4.787306801514225,2.5419753754531835,2.05452466073995,1.7676619176489945,0.4605641083715638,0.4358844683682108,1.1586841354195836,-0.02120231651118847
2023-04-23 11:51:00,209.98,120,4.787309346272037,2.5419753754531835,2.0596216750715115,1.7797832781813394,0.48766826197108887,0.4981967331772341,1.1493513237680417,-0.022214670624104742
2023-04-23 11:52:00,206.15,120,4.7873182607752,2.535560844082513,2.061936327793452,1.7107904066943878,0.4140753017937459,0.41778665138306476,1.1155321478042042,-0.0207817070313787
2023-04-23 11:53:00,200.91,120,4.787318383207953,2.528781840226376,2.0635446148781833,1.791759469228055,0.35754945293365514,0.47551212244903773,1.115033529663985,-0.0231776001219393
2023-04-23 11:54:00,207.63,120,4.7873159594948085,2.528781840226376,2.0674048425527034,1.8294997972109022,0.43016945594981704,0.4480048397831323,1.0946757216372214,-0.02310371595724503
2023-04-23 11:55:00,206.97,120,4.787311828227429,2.528781840226376,2.065968302471396,1.817077277212345,0.3544169737327073,0.4901440911817622,1.0854558478620961,-0.017316253772659176
2023-04-23 11:56:00,212.5,120,4.787309658147274,2.528781840226376,2.059808073867843,1.817077277212345,0.44691514260411824,0.48186260027547373,1.072723037165345,-0.018610186516402144
2023-04-23 11:57:00,203.85,120,4.787310911409677,2.528781840226376,2.0637617291160324,1.8294997972109022,0.48218151389466457,0.47312133930445593,0.9935726787833181,-0.010990893091836776
2023-04-23 11:58:00,212.1,120,4.787318928651992,2.53361604722472,2.065506812733125,1.8294997972109022,0.3099976241122063,0.45900786432114926,1.0684250344832376,-0.009084302706448909
2023-04-23 11:59:00,202.71,120,4.78731886258948,2.5321469382522723,2.0588365634449355,1.742969305058623,0.459753730623348,0.5235501334824488,1.0653253214636917,-0.006470016327263068
2023-04-23 12:00:00,206.26,120,4.787320934178485,2.5372210752187083,2.0553166278617354,1.8588987720656835,0.47557322150014186,0.5005447956207318,1.0732280056307144,0.0016163185530297277
2023-04-23 12:01:00,207.83,120,4.787323662809866,2.5440000790748454,2.051794418686747,1.9459101490553135,0.44874144748279177,0.48776525005187066,1.0632942994184897,0.0010306005230936689
2023-04-23 12:02:00,206.61,120,4.78732441065636,2.549373293938993,2.0468331886891313,1.9588135538912212,0.4831297954098243,0.4617269008395907,1.0570806650496207,0.0007001606707754786
2023-04-23 12:03:00,212.49,120,4.787325076067341,2.549373293938993,2.0402675014321097,1.8925641683500207,0.46149330292772406,0.5730619679586765,1.0752135257580515,0.004827122412996666
2023-04-23 12:04:00,207.06,120,4.7873266634868195,2.549373293938993,2.029931913083072,1.8055527913603908,0.4415218457958999,0.5423576393379852,1.0926188011626545,0.0045271138035601925
2023-04-23 12:05:00,206.49,120,4.7873277993184065,2.549373293938993,2.026437165363788,1.845826690498331,0.4585340424645709,0.5361096362983824,0.9918767249215146,0.005310309099558179
2023-04-23 12:06:00,201.18,120,4.787328847108997,2.545768265945005,2.0223725395834933,1.8925641683500207,0.5038649939838473,0.5065494922667606,1.0751984522595541,0.006488777204599416
2023-04-23 12:07:00,203.57,120,4.787329919188977,2.53752015311642,2.0243901029544764,2.001480000210124,0.5386005033557113,0.5310724242456019,1.0794827377774492,0.007745640692265654
2023-04-23 12:08:00,202.32,120,4.787329502774007,2.5395210048745094,2.021711405619952,2.0794415416798357,0.5242396575097538,0.5404574411614113,1.0255504533698578,0.005183721316341593
2023-04-23 12:09:00,208.75,120,4.787325079789833,2.538479688367987,2.0249582998563005,2.0794415416798357,0.5470036214301853,0.5653102804779931,1.0968286537571712,-0.00032980435043945675
2023-04-23 12:10:00,203.34,120,4.7873223265331255,2.53752015311642,2.031011707127349,2.05127066471314,0.3611907479701023,0.47776905796297964,1.0858178905592721,-0.000992742608690769
2023-04-23 12:11:00,208.64,120,4.787317840242643,2.5321469382522728,2.0329165026675042,1.9878743481543455,0.43582110949393665,0.5291544497720388,1.0860267408920885,-0.0065713380691158375
2023-04-23 12:12:00,204.83,120,4.787317489187452,2.5321469382522728,2.036304145526858,1.9740810260220096,0.5025798184444282,0.49928771480055784,1.0930604629913292,-0.008960114309144417
2023-04-23 12:13:00,208.84,120,4.78731697596603,2.5321469382522728,2.0434143980026707,1.9600947840472698,0.545356370252401,0.49555603471230214,1.0898924266831849,-0.01404289180161518
2023-04-23 12:14:00,205.57,120,4.787315990173127,2.5395210048745094,2.0450049970743707,1.9740810260220096,0.47502782468357163,0.4973342975025067,1.0678273959837008,-0.015932651246102804
2023-04-23 12:15:00,202.01,120,4.787316926791816,2.5425942900828558,2.052351338814153,1.9740810260220096,0.4067203959257704,0.5058890179827936,1.0879975388098384,-0.023855102062585946
2023-04-23 12:16:00,199.96,120,4.787316847688775,2.53752015311642,2.048555338773242,1.9878743481543455,0.5914808854559841,0.4806405265673256,1.0941067361236072,-0.02038920810134408
2023-04-23 12:17:00,215.59,120,4.787318134425865,2.535220223460619,2.0559738578490907,1.9878743481543455,0.5594989787800188,0.45315853031293923,1.0878084240292385,-0.023703318186781796
2023-04-23 12:18:00,213.1,120,4.787319582382473,2.541999227316756,2.0546384371874455,2.0281482472922856,0.45319541022979815,0.47665191016989983,1.0276819030275213,-0.02899213963975532
2023-04-23 12:19:00,207.87,120,4.787323340977368,2.541999227316756,2.054885847536945,2.0794415416798357,0.5271923264020835,0.5044977020950931,1.0812103021303008,-0.027341779151127725
2023-04-23 12:20:00,208.43,120,4.787320487655871,2.5493732939389933,2.055475104645943,2.120263536200091,0.47753670388247565,0.46744065721790035,1.0800581322017888,-0.02954812363433361
2023-04-23 12:21:00,204.2,120,4.787321088327219,2.5468165129637503,2.056718103208068,2.10684051586795,0.402343828526224,0.47710688882086305,1.075008230534151,-0.03068406659515832
2023-04-23 12:22:00,209.15,120,4.78732012694733,2.547372442180904,2.061606986025667,2.0412203288596382,0.5120797029530921,0.4383791985991798,1.059944212156304,-0.035263901462330494
2023-04-23 12:23:00,207.57,120,4.787319990590792,2.5517669943612327,2.063192990064239,1.971552579668651,0.46387719988246534,0.4888801720075795,1.0554029670295475,-0.03350546503689178
2023-04-23 12:24:00,207.68,120,4.787319533941928,2.5557685932238963,2.0646585856883592,1.984131361875511,0.4839896218700055,0.5188927141572002,1.0420530408541704,-0.02953132009221125
2023-04-23 12:25:00,211.28,120,4.787302594767743,2.5590055544985644,2.0554856461660354,1.9694406464655074,0.6015759108046317,0.4778276840441836,1.0865168794544675,-0.02065267857157853
2023-04-23 12:26:00,210.87,120,4.7873113321737835,2.565909265532284,2.0612206516965865,1.9459101490553135,0.4565568237162754,0.4726957682698143,1.0640233399895882,-0.023438094671287185
2023-04-23 12:27:00,205.61,120,4.787311813897162,2.5665208319584503,2.067554198768152,1.9459101490553135,0.5178010097110726,0.4844355182507067,1.056856116275795,-0.02190130619028114
2023-04-23 12:28:00,211.8,120,4.787312163265382,2.5596171209247305,2.064246023240345,1.957744606702316,0.36770893477877775,0.4839750472361305,1.0602967367850036,-0.017399721236771103
2023-04-23 12:29:00,211.02,120,4.787312394954858,2.5590055544985644,2.0576762735017136,1.9924301646902063,0.5388294573580618,0.5072188510326072,1.0621243608880215,-0.013589239340458583
2023-04-23 12:30:00,205.54,120,4.787323588675452,2.5590055544985644,2.058020419557107,2.032921526044943,0.5383663314611442,0.515771825695758,1.0394069992732184,-0.012482034065296046
2023-04-23 12:31:00,206.83,120,4.787318461861959,2.558423132879413,2.0520878164289194,2.0149030205422647,0.5400678239559401,0.48084871787177386,1.0489983452359228,-0.016915248195571837
2023-04-23 12:32:00,208.99,120,4.7873203189026245,2.5617035463114566,2.049808547891444,2.0149030205422647,0.5296686541788961,0.5097563841393181,1.1289845299525072,-0.016541474522507094
2023-04-23 12:33:00,206.62,120,4.787322066223039,2.558423132879413,2.0575615532131346,2.056452023455137,0.5014988067205484,0.47605297155708864,1.0448615846835587,-0.021349002324658948
2023-04-23 12:34:00,203.11,120,4.787321125023437,2.5610919798852905,2.0525818272831287,2.1019143975318944,0.5711055352786557,0.5322356910178933,1.0484400777317027,-0.023582192837532476
2023-04-23 12:35:00,208.49,120,4.7873216901506925,2.5590055544985644,2.0544191661799807,2.1400661634962708,0.470951552831964,0.47815765729013743,1.0561935555532862,-0.025412590544383294
2023-04-23 12:36:00,208.68,120,4.787317485030627,2.557167783293479,2.0551104312790676,2.0794415416798357,0.5871432864353917,0.5442492235117842,1.0611881850108127,-0.02645892870776526
2023-04-23 12:37:00,210.71,120,4.787316099446833,2.5587481076658047,2.0563165012619273,2.0794415416798357,0.48249354014398277,0.4722738835317354,1.060568896124237,-0.0298250397453724
2023-04-23 12:38:00,199.43,120,4.787314705139348,2.553930822018811,2.0594783070904854,2.056452023455137,0.5004651828369782,0.5147864724669677,1.0680394933870894,-0.0274454975377805
2023-04-23 12:39:00,214.24,120,4.787303938532412,2.5508575368104647,2.05808249461521,2.12389330425067,0.432663714741657,0.5140038418409929,1.0798457451200747,-0.02556448629080374
2023-04-23 12:40:00,211.86,120,4.787296780624219,2.5426094239818795,2.067213163436442,1.9148195619852824,0.5145043309758524,0.5129341407921993,1.0860670541547994,-0.026986638644082662
2023-04-23 12:41:00,203.56,120,4.787295755968531,2.538816533490058,2.0653359648307785,1.9042374526547454,0.33280705757219714,0.43899230250593185,1.0813284709250248,-0.029984751705033855
2023-04-23 12:42:00,202.68,120,4.787297055459802,2.5380518959020617,2.070622266042345,1.8827312474337816,0.566511302718891,0.49238257995860735,1.0897761519463331,-0.027873420884868293
2023-04-23 12:43:00,204.68,120,4.787296879015553,2.52840944732563,2.0741562617978215,1.7414976344471669,0.5817011786619578,0.408953445457266,1.09547006473154,-0.029527611295084206
